"OWC","eHRAF.Name","ID","EA.ID","PSF.Cluster","Coder","H.1.","H.2.a.","H.2.b.","H.3.","H.4.","H.5.","H.6.","H.7.3.","H.7.2.","H.8.","H.9.a.","H.9.b.","H.9.c.","H.9.d.","H.10.","H.11.","H.12.","periods","time","period.count"
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",6,"GEN","GEN","30,60",2,"Li",2,2,2,2,2,1,2.5,1,2.5,7,3,2,"60",20
"FK07","Ganda",12,"Ad07","4","Coded by DR and revised by DR",7,"GEN","GEN","30,60,90",2,"Dr",2,1,1,1,3,NA,NA,1,3,2,2,3,NA,0
"FL12","Maasai",34,"Aj02","11","Resolved between SK and DR",2,"1880","1885","30",2,"CP",1,1,1,1,4,4,4,NA,4,3,3,1,"30",1
"FL12","Maasai",34,"Aj02","11","Resolved between SK and DR",3,"1890","1890","30",2,"CP",1,1,1,1,4,4,4,NA,4,3,3,1,"30",1
"FL12","Maasai",34,"Aj02","11","Resolved between SK and DR",6,"1890","1890","30",2,"CP",1,1,1,1,4,4,4,NA,4,3,3,1,"30",1
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",1,"GEN","GEN","30,60,90",2,"Dr",2,1,1,1,2.5,1,1,1,2.5,2,2,3,NA,0
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",2,"1892","1893","60",2,"CP",1,2,2,1,4,3,NA,1,4,3,3,1,"60",1
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",10,"1888","1888","60",2,"PE",1,2,2,1,2,NA,NA,1,2,3,3,1,"60",1
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",11,"GEN","GEN","30,60",2,"Lo",1,2,2,1,2.5,NA,NA,1,2.5,2,2,2,NA,0
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"30",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"60",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FN17","Nyakyusa and Ngonde",8,"Ad06",NA,"Coded by DR and revised by DR",12,"GEN","GEN","30,60,90",2,"Fl",2,2,2,1,NA,NA,2,NA,2,7,3,3,"90",20
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",1,"GEN","GEN","30, 60",2,"Li",2,2,2,1,0.5,NA,2,NA,2,4,3,2,"30",2
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",1,"GEN","GEN","30, 60",2,"Li",2,2,2,1,0.5,NA,2,NA,2,4,3,2,"30",2
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",1,"GEN","GEN","30, 60",2,"Li",2,2,2,1,0.5,NA,2,NA,2,4,3,2,"60",2
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",1,"GEN","GEN","30, 60",2,"Li",2,2,2,1,0.5,NA,2,NA,2,4,3,2,"60",2
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",2,"GEN","GEN","30, 60",2,"GsEp",2,2,2,1,3,NA,2,NA,3,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"30",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",3,"GEN","GEN","30, 60",2,"Fl",2,2,2,1,2,NA,2,2,2,5,3,2,"60",4
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",4,"GEN","GEN","30, 60",2,"PE",1,1.5,2,1,4,NA,NA,4,4,3,3,2,"30",1
"FO04","Mbuti",13,"Aa05","1","Resolved between DR and SK then revised by DR",4,"GEN","GEN","30, 60",2,"PE",1,1.5,2,1,4,NA,NA,4,4,3,3,2,"60",1
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"30",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",2,"GEN","GEN","30, 60",1,"GsEp",2,2,2,3,2,NA,NA,NA,2,7,3,2,"60",20
"FO07","Azande",28,"Ai03","5","AD",3,"GEN","GEN","30",1,"PE",1,NA,NA,1,4,4,4,NA,4,3,3,1,"30",1
"FO07","Azande",28,"Ai03","5","AD",10,"GEN","GEN","30",1,"PD",1,NA,NA,1,4,4,4,NA,4,3,3,1,"30",1
"FP13","Ovimbundu",5,"Ab05",NA,"DR",1,"GEN","GEN","30,60",2,"Dr",2,1,1,2,NA,NA,NA,NA,NA,5,3,2,"30",4
"FP13","Ovimbundu",5,"Ab05",NA,"DR",1,"GEN","GEN","30,60",2,"Dr",2,1,1,2,NA,NA,NA,NA,NA,5,3,2,"30",4
"FP13","Ovimbundu",5,"Ab05",NA,"DR",1,"GEN","GEN","30,60",2,"Dr",2,1,1,2,NA,NA,NA,NA,NA,5,3,2,"30",4
"FP13","Ovimbundu",5,"Ab05",NA,"DR",1,"GEN","GEN","30,60",2,"Dr",2,1,1,2,NA,NA,NA,NA,NA,5,3,2,"30",4
